2.835090160369873047e+00,-2.203520387411117554e-01
9.149251937866210938e+00,9.130796194076538086e-01
-1.211414813995361328e+00,1.142206668853759766e+00
-5.769162654876708984e+00,1.177594542503356934e+00
-1.143639373779296875e+01,1.147565960884094238e+00
-1.391177368164062500e+01,1.091897249221801758e+00
-1.705001640319824219e+01,1.027743101119995117e+00
-1.833056640625000000e+01,9.517930746078491211e-01
-2.050597572326660156e+01,8.705752491950988770e-01
-2.204450988769531250e+01,7.966881990432739258e-01
-2.325488853454589844e+01,7.212746143341064453e-01
-2.356089591979980469e+01,6.450551748275756836e-01
-2.564113998413085938e+01,5.758179426193237305e-01
-2.642006683349609375e+01,4.999989867210388184e-01
