-7.056875705718994141e+00,4.583234786987304688e-01
-9.350511550903320312e+00,-1.736607074737548828e+00
-1.065097999572753906e+01,-1.841494083404541016e+00
-1.061321735382080078e+01,-1.791075944900512695e+00
-1.216944026947021484e+01,-1.505164146423339844e+00
-1.259854125976562500e+01,-4.516828536987304688e+00
-1.356645965576171875e+01,-3.406774520874023438e+00
-1.290343093872070312e+01,-2.921302795410156250e+00
-1.380559730529785156e+01,-3.494668006896972656e+00
-1.483107948303222656e+01,-5.034838676452636719e+00
-1.534093952178955078e+01,-4.411008834838867188e+00
-1.581956768035888672e+01,-4.742747306823730469e+00
-1.558982658386230469e+01,-4.935601234436035156e+00
-1.523509788513183594e+01,-5.010277271270751953e+00
